case_id,row_index,true_target,predicted_class,predicted_probability,base_value,transformed_feature,original_feature,display_feature,display_value,shap_value,absolute_shap_value,direction
XAI_002,234361,0,1,0.8617958426475525,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,House / apartment,-0.003073527244850993,0.003073527244850993,decreases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,157500.0,0.009689548052847385,0.009689548052847385,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__AMT_CREDIT,AMT_CREDIT,Requested credit amount,640080.0,0.09339628368616104,0.09339628368616104,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__AMT_ANNUITY,AMT_ANNUITY,Annuity amount,31261.5,0.12236088514328003,0.12236088514328003,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__AMT_GOODS_PRICE,AMT_GOODS_PRICE,Goods price,450000.0,0.2379104495048523,0.2379104495048523,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,Family members,1.0,0.03517049178481102,0.03517049178481102,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_MON,Credit enquiries in previous month,0.0,0.006456230767071247,0.006456230767071247,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,0.0,0.017770539969205856,0.017770539969205856,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_YEAR,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,1.0,0.009874828159809113,0.009874828159809113,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__EMPLOYMENT_YEARS,EMPLOYMENT_YEARS,Employment duration,0.6379192334017796,0.27344900369644165,0.27344900369644165,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__CREDIT_INCOME_RATIO,CREDIT_INCOME_RATIO,Credit-to-income ratio,4.064,0.018387446179986,0.018387446179986,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__ANNUITY_INCOME_RATIO,ANNUITY_INCOME_RATIO,Annuity-to-income ratio,0.1984857142857143,0.037246689200401306,0.037246689200401306,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,numeric__CREDIT_ANNUITY_RATIO,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,20.475025190729813,0.48879504203796387,0.48879504203796387,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE,Contract type: Cash loans,Cash loans,0.05007554590702057,0.05007554590702057,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Contract type: Revolving loans,Cash loans,0.008969325572252274,0.008969325572252274,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE,Income type: Businessman,Working,0.0,0.0,decreases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Income type: Commercial associate,Working,-0.005765050183981657,0.005765050183981657,decreases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE,Income type: Maternity leave,Working,0.0,0.0,decreases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Income type: Pensioner,Working,0.005500905215740204,0.005500905215740204,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE,Income type: State servant,Working,0.004599719308316708,0.004599719308316708,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE,Income type: Student,Working,0.0,0.0,decreases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE,Income type: Unemployed,Working,-9.503371984465048e-05,9.503371984465048e-05,decreases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_INCOME_TYPE_Working,NAME_INCOME_TYPE,Income type: Working,Working,0.12054525315761566,0.12054525315761566,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Housing type: Co-op apartment,Rented apartment,-8.467992302030325e-06,8.467992302030325e-06,decreases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE,Housing type: House / apartment,Rented apartment,0.05772436782717705,0.05772436782717705,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Housing type: Municipal apartment,Rented apartment,0.002020664745941758,0.002020664745941758,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Housing type: Office apartment,Rented apartment,0.002554205944761634,0.002554205944761634,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Housing type: Rented apartment,Rented apartment,0.14497129619121552,0.14497129619121552,increases model risk output
XAI_003,25106,1,1,0.8516710996627808,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,Rented apartment,-0.002510028425604105,0.002510028425604105,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,112500.0,0.0008860492962412536,0.0008860492962412536,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__AMT_CREDIT,AMT_CREDIT,Requested credit amount,545040.0,0.09311535209417343,0.09311535209417343,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__AMT_ANNUITY,AMT_ANNUITY,Annuity amount,26509.5,0.06430763006210327,0.06430763006210327,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__AMT_GOODS_PRICE,AMT_GOODS_PRICE,Goods price,450000.0,0.2288665473461151,0.2288665473461151,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,Family members,2.0,-0.01037516538053751,0.01037516538053751,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_MON,Credit enquiries in previous month,0.0,0.0069023603573441505,0.0069023603573441505,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,0.0,0.01600770093500614,0.01600770093500614,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_YEAR,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,4.0,0.016138974577188492,0.016138974577188492,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__EMPLOYMENT_YEARS,EMPLOYMENT_YEARS,Employment duration,1.730321697467488,0.2614101767539978,0.2614101767539978,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__CREDIT_INCOME_RATIO,CREDIT_INCOME_RATIO,Credit-to-income ratio,4.8448,0.032193608582019806,0.032193608582019806,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__ANNUITY_INCOME_RATIO,ANNUITY_INCOME_RATIO,Annuity-to-income ratio,0.23564,0.06946735084056854,0.06946735084056854,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,numeric__CREDIT_ANNUITY_RATIO,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,20.560176540485486,0.5035167336463928,0.5035167336463928,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE,Contract type: Cash loans,Cash loans,0.049652308225631714,0.049652308225631714,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Contract type: Revolving loans,Cash loans,0.013975807465612888,0.013975807465612888,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE,Income type: Businessman,Working,0.0,0.0,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE,Income type: Commercial associate,Working,-0.005765050183981657,0.005765050183981657,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE,Income type: Maternity leave,Working,0.0,0.0,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE,Income type: Pensioner,Working,0.006036778911948204,0.006036778911948204,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE,Income type: State servant,Working,0.004405525512993336,0.004405525512993336,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE,Income type: Student,Working,0.0,0.0,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE,Income type: Unemployed,Working,-0.00010951885633403435,0.00010951885633403435,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_INCOME_TYPE_Working,NAME_INCOME_TYPE,Income type: Working,Working,0.11937274783849716,0.11937274783849716,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE,Housing type: Co-op apartment,Rented apartment,-1.390537727274932e-05,1.390537727274932e-05,decreases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE,Housing type: House / apartment,Rented apartment,0.06461591273546219,0.06461591273546219,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE,Housing type: Municipal apartment,Rented apartment,0.002022962551563978,0.002022962551563978,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE,Housing type: Office apartment,Rented apartment,0.0021476810798048973,0.0021476810798048973,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE,Housing type: Rented apartment,Rented apartment,0.15810593962669373,0.15810593962669373,increases model risk output
XAI_004,148440,0,1,0.8458830118179321,0.008677801117300987,categorical__NAME_HOUSING_TYPE_With parents,NAME_HOUSING_TYPE,Housing type: With parents,Rented apartment,-0.0028934634756296873,0.0028934634756296873,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__AMT_INCOME_TOTAL,AMT_INCOME_TOTAL,Annual income,162000.0,0.01125932577997446,0.01125932577997446,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__AMT_CREDIT,AMT_CREDIT,Requested credit amount,545040.0,0.08549363911151886,0.08549363911151886,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__AMT_ANNUITY,AMT_ANNUITY,Annuity amount,26640.0,0.0757928118109703,0.0757928118109703,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__AMT_GOODS_PRICE,AMT_GOODS_PRICE,Goods price,450000.0,0.22852174937725067,0.22852174937725067,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__CNT_FAM_MEMBERS,CNT_FAM_MEMBERS,Family members,6.0,0.24643529951572418,0.24643529951572418,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_MON,Credit enquiries in previous month,0.0,0.0069522554986178875,0.0069522554986178875,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,0.0,0.02090628631412983,0.02090628631412983,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__AMT_REQ_CREDIT_BUREAU_YEAR,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,5.0,0.06313694268465042,0.06313694268465042,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__EMPLOYMENT_YEARS,EMPLOYMENT_YEARS,Employment duration,3.2908966461327855,0.28210365772247314,0.28210365772247314,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__CREDIT_INCOME_RATIO,CREDIT_INCOME_RATIO,Credit-to-income ratio,3.3644444444444446,0.02311612293124199,0.02311612293124199,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__ANNUITY_INCOME_RATIO,ANNUITY_INCOME_RATIO,Annuity-to-income ratio,0.16444444444444445,-0.0356844961643219,0.0356844961643219,decreases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,numeric__CREDIT_ANNUITY_RATIO,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,20.45945945945946,0.4956926107406616,0.4956926107406616,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE,Contract type: Cash loans,Cash loans,0.052638743072748184,0.052638743072748184,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_CONTRACT_TYPE_Revolving loans,NAME_CONTRACT_TYPE,Contract type: Revolving loans,Cash loans,0.015316719189286232,0.015316719189286232,increases model risk output
XAI_005,267529,0,1,0.8445412516593933,0.008677801117300987,categorical__NAME_INCOME_TYPE_Businessman,NAME_INCOME_TYPE,Income type: Businessman,Working,0.0,0.0,decreases model risk output
