case_id,row_index,true_target,predicted_class,predicted_probability,lime_local_prediction,lime_intercept,local_fidelity_r2,feature_rule,original_feature,display_feature,display_rule,display_value,lime_weight,direction,rank
XAI_003,25106,1,1,0.8516711,0.5885186127445192,0.244928063279433,0.23773914979507826,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,0.6379192334017796,0.07056671490878524,increases local higher-risk prediction,3
XAI_003,25106,1,1,0.8516711,0.5885186127445192,0.244928063279433,0.23773914979507826,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.04357749014076367,increases local higher-risk prediction,4
XAI_003,25106,1,1,0.8516711,0.5885186127445192,0.244928063279433,0.23773914979507826,AMT_REQ_CREDIT_BUREAU_YEAR <= 1.00,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,Credit enquiries in previous year <= 1.00,1.0,-0.024028409345167787,decreases local higher-risk prediction,5
XAI_004,148440,0,1,0.845883,0.617815314109912,0.2236986348604258,0.23729268046317875,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.1605863824765323,increases local higher-risk prediction,1
XAI_004,148440,0,1,0.845883,0.617815314109912,0.2236986348604258,0.23729268046317875,238500.00 < AMT_GOODS_PRICE <= 450000.00,AMT_GOODS_PRICE,Goods price,238500.00 < Goods price <= 450000.00,450000.0,0.09360500694229307,increases local higher-risk prediction,2
XAI_004,148440,0,1,0.845883,0.617815314109912,0.2236986348604258,0.23729268046317875,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,1.730321697467488,0.07013024599196498,increases local higher-risk prediction,3
XAI_004,148440,0,1,0.845883,0.617815314109912,0.2236986348604258,0.23729268046317875,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.043776552885590264,increases local higher-risk prediction,4
XAI_004,148440,0,1,0.845883,0.617815314109912,0.2236986348604258,0.23729268046317875,24903.00 < AMT_ANNUITY <= 34596.00,AMT_ANNUITY,Annuity amount,24903.00 < Annuity amount <= 34596.00,26509.5,0.02601849095310553,increases local higher-risk prediction,5
XAI_005,267529,0,1,0.84454125,0.5920227783810798,0.2238658655036916,0.21217754541870026,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.1626257350611725,increases local higher-risk prediction,1
XAI_005,267529,0,1,0.84454125,0.5920227783810798,0.2238658655036916,0.21217754541870026,238500.00 < AMT_GOODS_PRICE <= 450000.00,AMT_GOODS_PRICE,Goods price,238500.00 < Goods price <= 450000.00,450000.0,0.09297281939583531,increases local higher-risk prediction,2
XAI_005,267529,0,1,0.84454125,0.5920227783810798,0.2238658655036916,0.21217754541870026,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.04544016524380786,increases local higher-risk prediction,3
XAI_005,267529,0,1,0.84454125,0.5920227783810798,0.2238658655036916,0.21217754541870026,2.55 < EMPLOYMENT_YEARS <= 4.51,EMPLOYMENT_YEARS,Employment duration,2.55 < Employment duration <= 4.51 years,3.2908966461327855,0.04005649205588992,increases local higher-risk prediction,4
XAI_005,267529,0,1,0.84454125,0.5920227783810798,0.2238658655036916,0.21217754541870026,24903.00 < AMT_ANNUITY <= 34596.00,AMT_ANNUITY,Annuity amount,24903.00 < Annuity amount <= 34596.00,26640.0,0.02706170112068257,increases local higher-risk prediction,5
XAI_006,259190,0,1,0.5000003,0.44627468086041844,0.2785179551020408,0.27540653761678713,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.1616532672111188,increases local higher-risk prediction,1
XAI_006,259190,0,1,0.5000003,0.44627468086041844,0.2785179551020408,0.27540653761678713,EMPLOYMENT_YEARS > 7.56,EMPLOYMENT_YEARS,Employment duration,Employment duration > 7.56 years,8.24914442162902,-0.09749412153002257,decreases local higher-risk prediction,2
XAI_006,259190,0,1,0.5000003,0.44627468086041844,0.2785179551020408,0.27540653761678713,238500.00 < AMT_GOODS_PRICE <= 450000.00,AMT_GOODS_PRICE,Goods price,238500.00 < Goods price <= 450000.00,288000.0,0.08969958938707466,increases local higher-risk prediction,3
XAI_006,259190,0,1,0.5000003,0.44627468086041844,0.2785179551020408,0.27540653761678713,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.04319035668118029,increases local higher-risk prediction,4
XAI_006,259190,0,1,0.5000003,0.44627468086041844,0.2785179551020408,0.27540653761678713,CREDIT_ANNUITY_RATIO <= 15.65,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,Credit-to-annuity ratio <= 15.65,14.96375964461071,-0.02929236599097352,decreases local higher-risk prediction,5
XAI_007,125832,0,1,0.50000775,0.435423853544991,0.2657413814290499,0.1293966241722142,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.16181886461114237,increases local higher-risk prediction,1
XAI_007,125832,0,1,0.50000775,0.435423853544991,0.2657413814290499,0.1293966241722142,2.55 < EMPLOYMENT_YEARS <= 4.51,EMPLOYMENT_YEARS,Employment duration,2.55 < Employment duration <= 4.51 years,,0.03823206236011129,increases local higher-risk prediction,2
XAI_007,125832,0,1,0.50000775,0.435423853544991,0.2657413814290499,0.1293966241722142,NAME_INCOME_TYPE=Pensioner,NAME_INCOME_TYPE,Income type,Income type: Pensioner,Pensioner,-0.03551058599750833,decreases local higher-risk prediction,3
XAI_007,125832,0,1,0.50000775,0.435423853544991,0.2657413814290499,0.1293966241722142,AMT_REQ_CREDIT_BUREAU_QRT <= 0.00,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,Credit enquiries in previous quarter <= 0.00,0.0,0.030719707993551462,increases local higher-risk prediction,4
XAI_007,125832,0,1,0.50000775,0.435423853544991,0.2657413814290499,0.1293966241722142,450000.00 < AMT_GOODS_PRICE <= 679500.00,AMT_GOODS_PRICE,Goods price,450000.00 < Goods price <= 679500.00,675000.0,-0.02557757685135564,decreases local higher-risk prediction,5
XAI_008,3508,0,1,0.50002277,0.41939202050329044,0.39331266007570553,0.3313544177573936,NAME_CONTRACT_TYPE=Revolving loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Revolving loans,Revolving loans,-0.16037490182606673,decreases local higher-risk prediction,1
XAI_008,3508,0,1,0.50002277,0.41939202050329044,0.39331266007570553,0.3313544177573936,AMT_GOODS_PRICE <= 238500.00,AMT_GOODS_PRICE,Goods price,Goods price <= 238500.00,135000.0,0.13061948513754723,increases local higher-risk prediction,2
XAI_008,3508,0,1,0.50002277,0.41939202050329044,0.39331266007570553,0.3313544177573936,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,1.864476386036961,0.06475940797915108,increases local higher-risk prediction,3
XAI_008,3508,0,1,0.50002277,0.41939202050329044,0.39331266007570553,0.3313544177573936,AMT_ANNUITY <= 16510.50,AMT_ANNUITY,Annuity amount,Annuity amount <= 16510.50,6750.0,-0.05330939642807547,decreases local higher-risk prediction,4
XAI_008,3508,0,1,0.50002277,0.41939202050329044,0.39331266007570553,0.3313544177573936,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.04438476556502879,increases local higher-risk prediction,5
XAI_009,264908,0,1,0.5000302,0.40800190335688336,0.3058966772116684,0.49622671227551063,AMT_GOODS_PRICE > 679500.00,AMT_GOODS_PRICE,Goods price,Goods price > 679500.00,850500.0,-0.1981020876127433,decreases local higher-risk prediction,1
XAI_009,264908,0,1,0.5000302,0.40800190335688336,0.3058966772116684,0.49622671227551063,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.16058057678075574,increases local higher-risk prediction,2
XAI_009,264908,0,1,0.5000302,0.40800190335688336,0.3058966772116684,0.49622671227551063,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,1.541409993155373,0.0701370247534736,increases local higher-risk prediction,3
XAI_009,264908,0,1,0.5000302,0.40800190335688336,0.3058966772116684,0.49622671227551063,AMT_CREDIT > 808650.00,AMT_CREDIT,Requested credit amount,Requested credit amount > 808650.00,985221.0,0.03997911431677324,increases local higher-risk prediction,4
XAI_009,264908,0,1,0.5000302,0.40800190335688336,0.3058966772116684,0.49622671227551063,24903.00 < AMT_ANNUITY <= 34596.00,AMT_ANNUITY,Annuity amount,24903.00 < Annuity amount <= 34596.00,32688.0,0.029510597906955698,increases local higher-risk prediction,5
XAI_010,253960,0,1,0.50004005,0.3777736481155814,0.29721409107686014,0.47587993425334785,AMT_GOODS_PRICE > 679500.00,AMT_GOODS_PRICE,Goods price,Goods price > 679500.00,688500.0,-0.19712596795574766,decreases local higher-risk prediction,1
XAI_010,253960,0,1,0.50004005,0.3777736481155814,0.29721409107686014,0.47587993425334785,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.16403648876903276,increases local higher-risk prediction,2
XAI_010,253960,0,1,0.50004005,0.3777736481155814,0.29721409107686014,0.47587993425334785,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.04345963802902578,increases local higher-risk prediction,3
XAI_010,253960,0,1,0.50004005,0.3777736481155814,0.29721409107686014,0.47587993425334785,AMT_CREDIT > 808650.00,AMT_CREDIT,Requested credit amount,Requested credit amount > 808650.00,824823.0,0.03959677882038152,increases local higher-risk prediction,4
XAI_010,253960,0,1,0.50004005,0.3777736481155814,0.29721409107686014,0.47587993425334785,24903.00 < AMT_ANNUITY <= 34596.00,AMT_ANNUITY,Annuity amount,24903.00 < Annuity amount <= 34596.00,29353.5,0.030592619376028855,increases local higher-risk prediction,5
XAI_011,90598,0,0,0.010518629,0.12125040820067806,0.49524349612500046,0.5528465822741895,AMT_GOODS_PRICE > 679500.00,AMT_GOODS_PRICE,Goods price,Goods price > 679500.00,2250000.0,-0.19688335755411437,decreases local higher-risk prediction,1
XAI_011,90598,0,0,0.010518629,0.12125040820067806,0.49524349612500046,0.5528465822741895,NAME_CONTRACT_TYPE=Revolving loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Revolving loans,Revolving loans,-0.1638831541809987,decreases local higher-risk prediction,2
XAI_011,90598,0,0,0.010518629,0.12125040820067806,0.49524349612500046,0.5528465822741895,EMPLOYMENT_YEARS > 7.56,EMPLOYMENT_YEARS,Employment duration,Employment duration > 7.56 years,36.12594113620808,-0.09674566154471656,decreases local higher-risk prediction,3
XAI_011,90598,0,0,0.010518629,0.12125040820067806,0.49524349612500046,0.5528465822741895,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.042550635901524136,increases local higher-risk prediction,4
XAI_011,90598,0,0,0.010518629,0.12125040820067806,0.49524349612500046,0.5528465822741895,AMT_CREDIT > 808650.00,AMT_CREDIT,Requested credit amount,Requested credit amount > 808650.00,2250000.0,0.040968449453983063,increases local higher-risk prediction,5
XAI_012,15501,0,0,0.021245534,0.09097562949068849,0.531806438705571,0.5373235546391983,AMT_GOODS_PRICE > 679500.00,AMT_GOODS_PRICE,Goods price,Goods price > 679500.00,2250000.0,-0.19663317436510475,decreases local higher-risk prediction,1
XAI_012,15501,0,0,0.021245534,0.09097562949068849,0.531806438705571,0.5373235546391983,NAME_CONTRACT_TYPE=Revolving loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Revolving loans,Revolving loans,-0.16089697377821466,decreases local higher-risk prediction,2
XAI_012,15501,0,0,0.021245534,0.09097562949068849,0.531806438705571,0.5373235546391983,EMPLOYMENT_YEARS > 7.56,EMPLOYMENT_YEARS,Employment duration,Employment duration > 7.56 years,34.53798767967146,-0.09742043214600946,decreases local higher-risk prediction,3
XAI_012,15501,0,0,0.021245534,0.09097562949068849,0.531806438705571,0.5373235546391983,AMT_CREDIT > 808650.00,AMT_CREDIT,Requested credit amount,Requested credit amount > 808650.00,2250000.0,0.041042016081627046,increases local higher-risk prediction,4
XAI_012,15501,0,0,0.021245534,0.09097562949068849,0.531806438705571,0.5373235546391983,AMT_REQ_CREDIT_BUREAU_YEAR <= 1.00,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,Credit enquiries in previous year <= 1.00,0.0,-0.026922245007180642,decreases local higher-risk prediction,5
XAI_013,144204,0,0,0.023586474,0.20163374243845433,0.4822358773220057,0.4993551948079057,AMT_GOODS_PRICE > 679500.00,AMT_GOODS_PRICE,Goods price,Goods price > 679500.00,2250000.0,-0.1976382925928213,decreases local higher-risk prediction,1
XAI_013,144204,0,0,0.023586474,0.20163374243845433,0.4822358773220057,0.4993551948079057,NAME_CONTRACT_TYPE=Revolving loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Revolving loans,Revolving loans,-0.16304724766826248,decreases local higher-risk prediction,2
XAI_013,144204,0,0,0.023586474,0.20163374243845433,0.4822358773220057,0.4993551948079057,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,1.002053388090349,0.07056682490787118,increases local higher-risk prediction,3
XAI_013,144204,0,0,0.023586474,0.20163374243845433,0.4822358773220057,0.4993551948079057,AMT_CREDIT > 808650.00,AMT_CREDIT,Requested credit amount,Requested credit amount > 808650.00,2250000.0,0.039792683210577676,increases local higher-risk prediction,4
XAI_013,144204,0,0,0.023586474,0.20163374243845433,0.4822358773220057,0.4993551948079057,CREDIT_ANNUITY_RATIO <= 15.65,CREDIT_ANNUITY_RATIO,Credit-to-annuity ratio,Credit-to-annuity ratio <= 15.65,10.0,-0.03027610274091644,decreases local higher-risk prediction,5
XAI_014,12108,0,0,0.02601414,0.09057017564432546,0.5312845075010053,0.5372861678409124,AMT_GOODS_PRICE > 679500.00,AMT_GOODS_PRICE,Goods price,Goods price > 679500.00,2250000.0,-0.19648300426454465,decreases local higher-risk prediction,1
XAI_014,12108,0,0,0.02601414,0.09057017564432546,0.5312845075010053,0.5372861678409124,NAME_CONTRACT_TYPE=Revolving loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Revolving loans,Revolving loans,-0.1606546638158868,decreases local higher-risk prediction,2
XAI_014,12108,0,0,0.02601414,0.09057017564432546,0.5312845075010053,0.5372861678409124,EMPLOYMENT_YEARS > 7.56,EMPLOYMENT_YEARS,Employment duration,Employment duration > 7.56 years,17.196440793976727,-0.09762947459825945,decreases local higher-risk prediction,3
XAI_014,12108,0,0,0.02601414,0.09057017564432546,0.5312845075010053,0.5372861678409124,AMT_CREDIT > 808650.00,AMT_CREDIT,Requested credit amount,Requested credit amount > 808650.00,2250000.0,0.040787765991488395,increases local higher-risk prediction,4
XAI_014,12108,0,0,0.02601414,0.09057017564432546,0.5312845075010053,0.5372861678409124,AMT_REQ_CREDIT_BUREAU_YEAR <= 1.00,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,Credit enquiries in previous year <= 1.00,0.0,-0.026734955169477326,decreases local higher-risk prediction,5
XAI_015,199276,0,0,0.02833911,0.2811072610399003,0.34776018353659743,0.5318265981399131,AMT_GOODS_PRICE > 679500.00,AMT_GOODS_PRICE,Goods price,Goods price > 679500.00,1125000.0,-0.19687261107104764,decreases local higher-risk prediction,1
XAI_015,199276,0,0,0.02833911,0.2811072610399003,0.34776018353659743,0.5318265981399131,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.16320521839855814,increases local higher-risk prediction,2
XAI_015,199276,0,0,0.02833911,0.2811072610399003,0.34776018353659743,0.5318265981399131,EMPLOYMENT_YEARS > 7.56,EMPLOYMENT_YEARS,Employment duration,Employment duration > 7.56 years,37.02395619438741,-0.09716722238244545,decreases local higher-risk prediction,3
XAI_015,199276,0,0,0.02833911,0.2811072610399003,0.34776018353659743,0.5318265981399131,AMT_CREDIT > 808650.00,AMT_CREDIT,Requested credit amount,Requested credit amount > 808650.00,1214100.0,0.04152340643907874,increases local higher-risk prediction,4
XAI_015,199276,0,0,0.02833911,0.2811072610399003,0.34776018353659743,0.5318265981399131,AMT_ANNUITY > 34596.00,AMT_ANNUITY,Annuity amount,Annuity amount > 34596.00,67923.0,0.022658286119159075,increases local higher-risk prediction,5
XAI_016,212939,0,0,0.4999863,0.5161827616004246,0.25999572334904186,0.1509052708260551,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.15783435850500319,increases local higher-risk prediction,1
XAI_016,212939,0,0,0.4999863,0.5161827616004246,0.25999572334904186,0.1509052708260551,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,2.1711156741957565,0.06880203918612629,increases local higher-risk prediction,2
XAI_016,212939,0,0,0.4999863,0.5161827616004246,0.25999572334904186,0.1509052708260551,AMT_REQ_CREDIT_BUREAU_QRT <= 0.00,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,Credit enquiries in previous quarter <= 0.00,0.0,0.030148540076743013,increases local higher-risk prediction,3
XAI_016,212939,0,0,0.4999863,0.5161827616004246,0.25999572334904186,0.1509052708260551,AMT_REQ_CREDIT_BUREAU_YEAR <= 1.00,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,Credit enquiries in previous year <= 1.00,1.0,-0.025032678794806147,decreases local higher-risk prediction,4
XAI_016,212939,0,0,0.4999863,0.5161827616004246,0.25999572334904186,0.1509052708260551,24903.00 < AMT_ANNUITY <= 34596.00,AMT_ANNUITY,Annuity amount,24903.00 < Annuity amount <= 34596.00,32125.5,0.02443477927831641,increases local higher-risk prediction,5
XAI_017,175552,0,0,0.49997818,0.5124237703695861,0.2348721417093753,0.16659447504182612,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.15970052880217503,increases local higher-risk prediction,1
XAI_017,175552,0,0,0.49997818,0.5124237703695861,0.2348721417093753,0.16659447504182612,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,0.3066392881587953,0.06770004536410458,increases local higher-risk prediction,2
XAI_017,175552,0,0,0.49997818,0.5124237703695861,0.2348721417093753,0.16659447504182612,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.04456099439729175,increases local higher-risk prediction,3
XAI_017,175552,0,0,0.49997818,0.5124237703695861,0.2348721417093753,0.16659447504182612,AMT_REQ_CREDIT_BUREAU_QRT <= 0.00,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,Credit enquiries in previous quarter <= 0.00,0.0,0.029233257374722273,increases local higher-risk prediction,4
XAI_017,175552,0,0,0.49997818,0.5124237703695861,0.2348721417093753,0.16659447504182612,450000.00 < AMT_GOODS_PRICE <= 679500.00,AMT_GOODS_PRICE,Goods price,450000.00 < Goods price <= 679500.00,463500.0,-0.023643197278082773,decreases local higher-risk prediction,5
XAI_018,46076,1,0,0.49997318,0.3897281449256156,0.2759918258430652,0.20967902610935785,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.15975090055298868,increases local higher-risk prediction,1
XAI_018,46076,1,0,0.49997318,0.3897281449256156,0.2759918258430652,0.20967902610935785,EMPLOYMENT_YEARS > 7.56,EMPLOYMENT_YEARS,Employment duration,Employment duration > 7.56 years,7.745379876796714,-0.09641044663095737,decreases local higher-risk prediction,2
XAI_018,46076,1,0,0.49997318,0.3897281449256156,0.2759918258430652,0.20967902610935785,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.04487719167224657,increases local higher-risk prediction,3
XAI_018,46076,1,0,0.49997318,0.3897281449256156,0.2759918258430652,0.20967902610935785,AMT_REQ_CREDIT_BUREAU_QRT <= 0.00,AMT_REQ_CREDIT_BUREAU_QRT,Credit enquiries in previous quarter,Credit enquiries in previous quarter <= 0.00,0.0,0.02959069392183691,increases local higher-risk prediction,4
XAI_018,46076,1,0,0.49997318,0.3897281449256156,0.2759918258430652,0.20967902610935785,450000.00 < AMT_GOODS_PRICE <= 679500.00,AMT_GOODS_PRICE,Goods price,450000.00 < Goods price <= 679500.00,675000.0,-0.024072020433564403,decreases local higher-risk prediction,5
XAI_019,240635,0,0,0.49996042,0.49741702329982085,0.2746230080692596,0.16886392791115967,NAME_CONTRACT_TYPE=Cash loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Cash loans,Cash loans,0.1596916050009217,increases local higher-risk prediction,1
XAI_019,240635,0,0,0.49996042,0.49741702329982085,0.2746230080692596,0.16886392791115967,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,0.2683093771389459,0.06842525431572644,increases local higher-risk prediction,2
XAI_019,240635,0,0,0.49996042,0.49741702329982085,0.2746230080692596,0.16886392791115967,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.0441903375189154,increases local higher-risk prediction,3
XAI_019,240635,0,0,0.49996042,0.49741702329982085,0.2746230080692596,0.16886392791115967,AMT_REQ_CREDIT_BUREAU_YEAR <= 1.00,AMT_REQ_CREDIT_BUREAU_YEAR,Credit enquiries in previous year,Credit enquiries in previous year <= 1.00,0.0,-0.025208733105409917,decreases local higher-risk prediction,4
XAI_019,240635,0,0,0.49996042,0.49741702329982085,0.2746230080692596,0.16886392791115967,450000.00 < AMT_GOODS_PRICE <= 679500.00,AMT_GOODS_PRICE,Goods price,450000.00 < Goods price <= 679500.00,454500.0,-0.02430444849959237,decreases local higher-risk prediction,5
XAI_020,200211,0,0,0.4999467,0.3933766293348177,0.4034079804998172,0.25877068428430994,NAME_CONTRACT_TYPE=Revolving loans,NAME_CONTRACT_TYPE,Contract type,Contract type: Revolving loans,Revolving loans,-0.16220456060708877,decreases local higher-risk prediction,1
XAI_020,200211,0,0,0.4999467,0.3933766293348177,0.4034079804998172,0.25877068428430994,238500.00 < AMT_GOODS_PRICE <= 450000.00,AMT_GOODS_PRICE,Goods price,238500.00 < Goods price <= 450000.00,247500.0,0.09221130058673498,increases local higher-risk prediction,2
XAI_020,200211,0,0,0.4999467,0.3933766293348177,0.4034079804998172,0.25877068428430994,EMPLOYMENT_YEARS <= 2.55,EMPLOYMENT_YEARS,Employment duration,Employment duration <= 2.55 years,1.2566735112936345,0.07008240442947254,increases local higher-risk prediction,3
XAI_020,200211,0,0,0.4999467,0.3933766293348177,0.4034079804998172,0.25877068428430994,AMT_ANNUITY <= 16510.50,AMT_ANNUITY,Annuity amount,Annuity amount <= 16510.50,12375.0,-0.05351407284368084,decreases local higher-risk prediction,4
XAI_020,200211,0,0,0.4999467,0.3933766293348177,0.4034079804998172,0.25877068428430994,NAME_INCOME_TYPE=Working,NAME_INCOME_TYPE,Income type,Income type: Working,Working,0.043393577269562625,increases local higher-risk prediction,5
